country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","15-04-2026 11:00:00",12.9533,80.2357,NO2,3,5,4
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","15-04-2026 11:00:00",12.9533,80.2357,SO2,1,9,6
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","15-04-2026 11:00:00",12.9533,80.2357,OZONE,1,4,1
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","15-04-2026 11:00:00",13.4127,80.1081,SO2,16,22,19
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","15-04-2026 11:00:00",11.4068288,76.7138973,PM2.5,52,57,52
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","15-04-2026 11:00:00",11.4068288,76.7138973,NO2,2,5,4
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","15-04-2026 11:00:00",11.4068288,76.7138973,OZONE,4,7,6
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","15-04-2026 11:00:00",11.0973603,77.3228673,CO,110,113,113
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","15-04-2026 11:00:00",17.460103,78.334361,NO2,16,42,26
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","15-04-2026 11:00:00",17.460103,78.334361,NH3,2,6,4
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","15-04-2026 11:00:00",17.460103,78.334361,OZONE,10,17,16
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","15-04-2026 11:00:00",17.470431,78.566959,CO,18,41,32
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","15-04-2026 11:00:00",17.5316895,78.218939,PM2.5,59,167,78
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","15-04-2026 11:00:00",28.557054,77.453663,PM2.5,51,375,228
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","15-04-2026 11:00:00",28.557054,77.453663,CO,12,112,36
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","15-04-2026 11:00:00",25.4547,78.6039,SO2,13,18,15
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","15-04-2026 11:00:00",26.428282,80.327067,PM10,45,153,92
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","15-04-2026 11:00:00",27.19865833,78.00598056,OZONE,7,226,48
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","15-04-2026 11:00:00",27.19412,77.96237,NO2,36,36,36
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","15-04-2026 11:00:00",27.169338,78.03582,CO,5,15,13
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","15-04-2026 11:00:00",27.19862,77.92066,OZONE,10,13,13
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","15-04-2026 11:00:00",26.509954,80.249612,CO,16,64,54
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","15-04-2026 11:00:00",26.4703136,80.3229863,SO2,1,38,12
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","15-04-2026 11:00:00",26.4703136,80.3229863,OZONE,6,27,10
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB","15-04-2026 11:00:00",28.61119,77.34206,NH3,4,92,19
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","15-04-2026 11:00:00",28.2348927,77.8683002,NO2,12,13,13
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","15-04-2026 11:00:00",28.2348927,77.8683002,SO2,10,10,10
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","15-04-2026 11:00:00",28.2348927,77.8683002,OZONE,11,20,11
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","15-04-2026 11:00:00",26.766433,80.927299,NO2,11,12,12
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","15-04-2026 11:00:00",26.766433,80.927299,OZONE,2,113,71
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","15-04-2026 11:00:00",26.868120,81.005119,PM10,41,120,80
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","15-04-2026 11:00:00",26.868120,81.005119,NO2,9,11,10
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","15-04-2026 11:00:00",26.906111,80.948222,CO,18,46,32
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","15-04-2026 11:00:00",26.90723,80.98579,PM10,68,158,109
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","15-04-2026 11:00:00",26.90723,80.98579,NH3,6,6,6
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","15-04-2026 11:00:00",26.8458805,80.9365541,PM10,75,306,142
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","15-04-2026 11:00:00",26.8458805,80.9365541,OZONE,4,72,30
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","15-04-2026 11:00:00",26.83399722,80.8917361,NH3,8,63,12
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","15-04-2026 11:00:00",26.83399722,80.8917361,SO2,3,40,17
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","15-04-2026 11:00:00",28.999264,77.7590354,NO2,107,157,131
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","15-04-2026 11:00:00",28.9535882,77.7622941,NO2,16,83,39
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","15-04-2026 11:00:00",30.269444,78.044167,OZONE,16,67,26
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","15-04-2026 11:00:00",30.075911,78.2859547,PM2.5,2,2,2
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","15-04-2026 11:00:00",23.685297,86.945968,PM10,73,132,94
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","15-04-2026 11:00:00",23.685297,86.945968,NH3,2,20,8
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","15-04-2026 11:00:00",23.685297,86.945968,SO2,15,72,29
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","15-04-2026 11:00:00",23.685297,86.945968,CO,12,124,60
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","15-04-2026 11:00:00",23.6979360,86.9443950,NO2,9,55,23
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","15-04-2026 11:00:00",23.6979360,86.9443950,OZONE,12,74,31
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","15-04-2026 11:00:00",23.6181830,87.1057180,PM2.5,12,92,45
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","15-04-2026 11:00:00",23.6181830,87.1057180,NO2,8,19,11
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","15-04-2026 11:00:00",23.616515,87.119133,PM10,45,106,68
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","15-04-2026 11:00:00",22.7605581,88.3617589,NO2,16,36,26
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","15-04-2026 11:00:00",22.7605581,88.3617589,OZONE,11,69,16
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","15-04-2026 11:00:00",23.567923,87.306843,PM2.5,18,153,67
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","15-04-2026 11:00:00",23.567923,87.306843,PM10,64,154,99
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","15-04-2026 11:00:00",23.5087640,87.3544400,NH3,6,8,7
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","15-04-2026 11:00:00",23.549395,87.300496,NH3,2,4,3
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","15-04-2026 11:00:00",22.06047,88.109737,PM2.5,35,87,57
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","15-04-2026 11:00:00",22.06047,88.109737,SO2,12,24,15
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","15-04-2026 11:00:00",22.629801,88.352017,PM2.5,32,75,48
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","15-04-2026 11:00:00",22.629801,88.352017,PM10,59,91,70
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","15-04-2026 11:00:00",22.629801,88.352017,NO2,19,66,38
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","15-04-2026 11:00:00",22.629801,88.352017,NH3,4,7,5
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","15-04-2026 11:00:00",22.629801,88.352017,CO,8,30,20
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","15-04-2026 11:00:00",22.611968,88.347422,NH3,7,15,11
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","15-04-2026 11:00:00",22.611968,88.347422,CO,64,102,90
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","15-04-2026 11:00:00",22.5687319,88.2797276,PM10,43,108,72
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","15-04-2026 11:00:00","25.44919916 ","81.82735986 ",CO,17,70,30
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","15-04-2026 11:00:00",25.3505986,82.9083074,NO2,38,45,41
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","15-04-2026 11:00:00",25.301778,82.996789,NO2,7,8,8
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","15-04-2026 11:00:00",25.301778,82.996789,CO,8,52,18
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","15-04-2026 11:00:00",25.262326,82.995408,NH3,1,4,2
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","15-04-2026 11:00:00",25.32393,82.99687,SO2,30,31,30
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","15-04-2026 11:00:00",25.32393,82.99687,CO,18,47,26
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","15-04-2026 11:00:00",28.6245479,77.3577104,CO,20,72,68
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","15-04-2026 11:00:00",28.5898,77.3101,PM10,126,424,241
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","15-04-2026 11:00:00",28.569230,77.393848,SO2,14,37,20
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","15-04-2026 11:00:00",25.425602,81.917152,OZONE,16,72,22
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","15-04-2026 11:00:00",25.494,81.863,PM10,45,121,79
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","15-04-2026 11:00:00","25.44919916 ","81.82735986 ",PM2.5,12,61,33
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","15-04-2026 11:00:00",29.063510,77.709723,SO2,2,33,15
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","15-04-2026 11:00:00",28.83526,78.74460,NO2,28,29,29
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","15-04-2026 11:00:00",28.840739,78.697531,PM2.5,18,290,116
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","15-04-2026 11:00:00",28.840739,78.697531,SO2,9,52,18
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","15-04-2026 11:00:00",28.840739,78.697531,CO,12,92,53
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","15-04-2026 11:00:00",28.88528,78.73880,NO2,15,16,16
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","15-04-2026 11:00:00",28.856664,78.772638,NH3,6,6,6
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","15-04-2026 11:00:00",28.849399,78.742362,PM2.5,14,95,51
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","15-04-2026 11:00:00",28.849399,78.742362,OZONE,20,109,48
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","15-04-2026 11:00:00",22.5687319,88.2797276,NH3,4,4,4
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","15-04-2026 11:00:00",22.5687319,88.2797276,SO2,5,45,15
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","15-04-2026 11:00:00",22.5367507,88.3638022,NO2,12,30,17
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","15-04-2026 11:00:00",22.58157048,88.41002457,PM2.5,26,71,43
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","15-04-2026 11:00:00",22.58157048,88.41002457,NH3,5,5,5
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","15-04-2026 11:00:00",22.49929,88.36917,NO2,8,13,11
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","15-04-2026 11:00:00",22.49929,88.36917,NH3,11,15,12
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","15-04-2026 11:00:00",22.49929,88.36917,OZONE,10,74,17
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","15-04-2026 11:00:00",22.627847,88.380669,NO2,30,56,41
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","15-04-2026 11:00:00",22.627847,88.380669,OZONE,23,93,34
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","15-04-2026 11:00:00",22.51106,88.35142,SO2,1,10,2
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","15-04-2026 11:00:00",26.6879226,88.4152495,CO,25,101,37
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","15-04-2026 11:00:00",25.265194,87.012947,PM2.5,12,73,36
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","15-04-2026 11:00:00",25.265194,87.012947,PM10,80,189,132
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","15-04-2026 11:00:00",25.265194,87.012947,NO2,7,9,7
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","15-04-2026 11:00:00",25.204762,85.514960,NH3,3,4,3
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","15-04-2026 11:00:00",25.204762,85.514960,SO2,10,10,10
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","15-04-2026 11:00:00",25.567520,83.966379,NH3,3,3,3
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","15-04-2026 11:00:00",25.7808257,84.7446768,NO2,3,4,4
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","15-04-2026 11:00:00",25.7808257,84.7446768,SO2,20,26,22
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","15-04-2026 11:00:00",24.792403,84.992416,PM2.5,7,127,69
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","15-04-2026 11:00:00",26.146529,87.454184,OZONE,7,11,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","15-04-2026 11:00:00",25.5626095,84.663264,PM2.5,12,344,103
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","15-04-2026 11:00:00",25.42742023,86.13886079,PM2.5,32,98,61
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","15-04-2026 11:00:00",25.42742023,86.13886079,NH3,3,4,4
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","15-04-2026 11:00:00",25.42742023,86.13886079,CO,15,19,16
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","15-04-2026 11:00:00",26.80365,84.51954,CO,18,80,36
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","15-04-2026 11:00:00",25.251013,86.989001,PM2.5,40,133,85
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","15-04-2026 11:00:00",25.251013,86.989001,NH3,1,1,1
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","15-04-2026 11:00:00",26.349082,92.68449,PM10,24,65,40
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","15-04-2026 11:00:00",26.349082,92.68449,OZONE,9,13,10
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","15-04-2026 11:00:00",26.446912,91.439057,PM10,14,58,41
India,Assam,Silchar,"Tarapur, Silchar - PCBA","15-04-2026 11:00:00",24.82827,92.79525,NO2,19,23,22
India,Assam,Silchar,"Tarapur, Silchar - PCBA","15-04-2026 11:00:00",24.82827,92.79525,NH3,1,1,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","15-04-2026 11:00:00",26.987634,94.636574,PM10,26,54,38
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","15-04-2026 11:00:00",26.146529,87.454184,NH3,5,6,6
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","15-04-2026 11:00:00",26.146529,87.454184,SO2,3,79,36
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","15-04-2026 11:00:00",24.792403,84.992416,CO,1,90,26
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","15-04-2026 11:00:00",24.762518,84.982348,NO2,15,32,21
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","15-04-2026 11:00:00",25.560083,87.553265,PM10,44,111,85
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","15-04-2026 11:00:00",25.560083,87.553265,NO2,9,10,9
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","15-04-2026 11:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","15-04-2026 11:00:00",26.0881305,87.93840336,NH3,3,4,3
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","15-04-2026 11:00:00",27.308328,84.531742,NO2,2,18,6
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","15-04-2026 11:00:00",16.554731,80.649110,OZONE,31,36,31
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","15-04-2026 11:00:00",17.72,83.3,OZONE,3,24,8
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","15-04-2026 11:00:00",27.103358,93.679645,CO,10,16,11
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","15-04-2026 11:00:00",26.071318,91.87488,PM2.5,38,274,109
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","15-04-2026 11:00:00",26.10887,91.589544,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","15-04-2026 11:00:00",16.186555,81.13219,NO2,5,23,12
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","15-04-2026 11:00:00","14.438164 ","79.966814 ",OZONE,2,48,6
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","15-04-2026 11:00:00",16.9872867,81.7363176,PM2.5,7,47,21
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","15-04-2026 11:00:00",16.9872867,81.7363176,PM10,17,74,40
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","15-04-2026 11:00:00",16.486692,80.699436,PM10,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","15-04-2026 11:00:00",16.509717,80.612222,PM10,40,71,56
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","15-04-2026 11:00:00",16.509717,80.612222,CO,34,50,37
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","15-04-2026 11:00:00",16.554731,80.649110,PM2.5,55,72,67
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","15-04-2026 11:00:00",16.711754,81.092095,OZONE,3,24,6
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","15-04-2026 11:00:00",16.316553,80.413302,PM10,55,80,65
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","15-04-2026 11:00:00",16.316553,80.413302,SO2,2,14,12
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","15-04-2026 11:00:00",14.675886,77.593027,SO2,7,14,8
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","15-04-2026 11:00:00",14.675886,77.593027,OZONE,32,41,40
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","15-04-2026 11:00:00",13.204880,79.097889,CO,12,22,13
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","15-04-2026 11:00:00",16.711754,81.092095,NO2,9,26,13
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","15-04-2026 11:00:00",22.118125,83.140608,PM10,49,101,75
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","15-04-2026 11:00:00",22.368195,82.746431,NH3,1,1,1
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","15-04-2026 11:00:00",22.368195,82.746431,SO2,8,81,41
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","15-04-2026 11:00:00",22.348441,82.549611,PM2.5,13,18,14
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","15-04-2026 11:00:00",22.348441,82.549611,CO,15,113,53
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","15-04-2026 11:00:00",22.126650,83.483212,NH3,2,2,2
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","15-04-2026 11:00:00",22.126650,83.483212,SO2,10,39,18
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","15-04-2026 11:00:00",22.126650,83.483212,OZONE,2,32,8
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","15-04-2026 11:00:00",22.1910172,83.5197009,OZONE,16,175,44
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","15-04-2026 11:00:00",21.258815,81.578979,PM10,86,172,117
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","15-04-2026 11:00:00",26.1403345,85.3650192,OZONE,11,63,16
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","15-04-2026 11:00:00",25.586562,85.043586,NO2,33,40,38
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","15-04-2026 11:00:00",25.586562,85.043586,NH3,8,9,8
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","15-04-2026 11:00:00",25.586562,85.043586,SO2,4,8,6
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","15-04-2026 11:00:00",25.592539,85.227158,NH3,4,5,5
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","15-04-2026 11:00:00",25.592539,85.227158,CO,2,140,75
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","15-04-2026 11:00:00",25.610369,85.132568,OZONE,60,61,60
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","15-04-2026 11:00:00",21.219665,81.630094,PM2.5,53,95,68
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","15-04-2026 11:00:00",21.219665,81.630094,PM10,80,133,110
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","15-04-2026 11:00:00",21.237755,81.705301,PM10,75,124,93
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","15-04-2026 11:00:00",21.237755,81.705301,NO2,7,19,12
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","15-04-2026 11:00:00",21.371751,81.664929,PM2.5,6,96,54
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","15-04-2026 11:00:00",21.371751,81.664929,NH3,3,3,3
India,Bihar,Patna,"Muradpur, Patna - BSPCB","15-04-2026 11:00:00",25.619651,85.147382,PM10,100,212,160
India,Bihar,Patna,"Muradpur, Patna - BSPCB","15-04-2026 11:00:00",25.619651,85.147382,NH3,4,5,5
India,Bihar,Patna,"Samanpura, Patna - BSPCB","15-04-2026 11:00:00",25.596727,85.085624,NH3,9,19,13
India,Bihar,Patna,"Samanpura, Patna - BSPCB","15-04-2026 11:00:00",25.596727,85.085624,CO,24,134,69
India,Bihar,Patna,"Samanpura, Patna - BSPCB","15-04-2026 11:00:00",25.596727,85.085624,OZONE,2,128,37
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","15-04-2026 11:00:00",25.366336,87.117468,PM10,52,63,59
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","15-04-2026 11:00:00",27.308328,84.531742,CO,32,34,33
India,Bihar,Munger,"Town Hall, Munger - BSPCB","15-04-2026 11:00:00",25.376776,86.471523,PM10,26,66,45
India,Bihar,Munger,"Town Hall, Munger - BSPCB","15-04-2026 11:00:00",25.376776,86.471523,NH3,3,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB","15-04-2026 11:00:00",25.376776,86.471523,CO,26,31,29
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","15-04-2026 11:00:00",26.11442,85.39813,NO2,26,49,37
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","15-04-2026 11:00:00",25.03280,85.41948,SO2,2,3,3
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","15-04-2026 11:00:00",25.892357,86.590325,PM2.5,15,137,62
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","15-04-2026 11:00:00",25.892357,86.590325,NO2,5,8,7
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","15-04-2026 11:00:00",25.892357,86.590325,CO,34,40,37
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","15-04-2026 11:00:00",26.2271665,84.3570427,SO2,7,10,10
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","15-04-2026 11:00:00",26.2271665,84.3570427,OZONE,12,18,17
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","15-04-2026 11:00:00",30.735567,76.775714,OZONE,3,107,64
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","15-04-2026 11:00:00",21.224231,81.408350,PM10,33,111,78
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","15-04-2026 11:00:00",22.08815,82.13737,PM10,47,123,80
